1614127630
Time, TempA, TempB
32936, 68.5, 68.3
32946, 68.5, 68.5
32956, 68.5, 68.3
32966, 68.3, 68.3
32977, 68.3, 68.3
32987, 68.5, 68.5
32997, 68.5, 68.3
33007, 68.5, 68.5
33017, 68.3, 68.3
33028, 68.3, 68.3
33038, 68.3, 68.3
33048, 68.5, 68.5
33058, 68.3, 68.3
33068, 68.3, 68.3
33079, 68.3, 68.3
33089, 68.3, 68.3
33099, 68.3, 68.3
33109, 68.3, 68.3
33119, 68.3, 68.3
33130, 68.5, 68.5
33140, 68.3, 68.3
33150, 68.3, 68.3
33160, 68.3, 68.3
33171, 68.5, 68.5
33181, 68.5, 68.5
33191, 68.3, 68.5
33201, 68.3, 68.3
33211, 68.5, 68.3
33222, 68.5, 68.5
33232, 68.5, 68.5
33242, 68.5, 68.5
33252, 68.5, 68.5
33262, 68.3, 68.5
33273, 68.5, 68.5
33283, 68.5, 68.5
33293, 68.5, 68.5
33303, 68.3, 68.3
33313, 68.5, 68.5
33324, 68.5, 68.5
33334, 68.5, 68.5
33344, 68.5, 68.5
33354, 68.5, 68.5
33365, 68.5, 68.5
33375, 68.3, 68.3
33385, 68.5, 68.5
33395, 68.5, 68.5
33405, 68.5, 68.5
33416, 68.3, 68.3
33426, 68.3, 68.5
33436, 68.3, 68.3
33446, 68.5, 68.3
33456, 68.3, 68.3
33467, 68.3, 68.3
33477, 68.3, 68.3
33487, 68.3, 68.3
33497, 68.3, 68.3
33508, 68.3, 68.3
33518, 68.3, 68.3
33528, 68.3, 68.3
33538, 68.3, 68.3
33548, 68.3, 68.3
33558, 68.3, 68.3
33569, 68.3, 68.3
33579, 68.3, 68.3
33589, 68.3, 68.3
33599, 68.3, 68.3
33610, 68.3, 68.3
33620, 68.3, 68.3
33630, 68.3, 68.3
33640, 68.3, 68.3
33650, 68.3, 68.3
33661, 68.3, 68.3
33671, 68.3, 68.3
33681, 68.3, 68.3
33691, 68.3, 68.3
33701, 68.3, 68.3
33712, 68.3, 68.3
33722, 68.3, 68.3
33732, 68.3, 68.3
33742, 68.3, 68.3
33752, 68.3, 68.3
33763, 68.3, 68.3
33773, 68.3, 68.3
33783, 68.3, 68.3
33793, 68.3, 68.3
33803, 68.3, 68.3
33813, 68.3, 68.3
33824, 68.3, 68.3
33834, 68.3, 68.3
33844, 68.3, 68.3
33854, 68.3, 68.3
33864, 68.3, 68.3
33874, 68.3, 68.3
33885, 68.3, 68.3
33895, 68.3, 68.3
33905, 68.3, 68.3
33915, 68.3, 68.3
33925, 68.3, 68.3
33936, 68.3, 68.3
33946, 68.3, 68.3
33956, 68.3, 68.3
33966, 68.3, 68.3
33976, 68.3, 68.3
33987, 68.3, 68.3
33997, 68.3, 68.3
34007, 68.3, 68.3
34017, 68.3, 68.3
34027, 68.3, 68.3
34038, 68.3, 68.3
34048, 68.3, 68.3
34058, 68.3, 68.3
34068, 68.3, 68.3
34078, 68.3, 68.3
34089, 68.3, 68.3
34099, 68.3, 68.3
34109, 68.3, 68.3
34119, 68.3, 68.3
34129, 68.3, 68.3
34140, 68.3, 68.3
34150, 68.3, 68.3
34160, 68.3, 68.3
34170, 68.3, 68.3
34180, 68.3, 68.3
34190, 68.3, 68.3
34201, 68.3, 68.3
34211, 68.3, 68.3
34221, 68.3, 68.3
34231, 68.3, 68.3
34241, 68.3, 68.3
34252, 68.3, 68.3
34262, 68.3, 68.3
34272, 68.3, 68.3
34282, 68.3, 68.3
34293, 68.3, 68.3
34303, 68.3, 68.3
34313, 68.3, 68.3
34323, 68.3, 68.3
34333, 68.3, 68.3
34344, 68.3, 68.3
34354, 68.3, 68.3
34364, 68.3, 68.3
34374, 68.3, 68.3
34384, 68.3, 68.3
34395, 68.3, 68.3
34405, 68.3, 68.3
34415, 68.3, 68.3
34425, 68.3, 68.3
34435, 68.3, 68.3
34445, 68.3, 68.3
34456, 68.3, 68.3
34466, 68.3, 68.3
34476, 68.3, 68.3
34486, 68.3, 68.3
34497, 68.3, 68.3
34507, 68.3, 68.3
34517, 68.3, 68.3
34527, 68.3, 68.3
34537, 68.3, 68.3
34548, 68.3, 68.2
34558, 68.3, 68.3
34568, 68.3, 68.3
34578, 68.3, 68.3
34588, 68.3, 68.3
34598, 68.3, 68.3
34609, 68.3, 68.3
34619, 68.3, 68.3
34629, 68.3, 68.3
34639, 68.3, 68.3
34649, 68.3, 68.3
34660, 68.3, 68.3
34670, 68.3, 68.3
34680, 68.3, 68.3
34690, 68.3, 68.3
34700, 68.3, 68.3
34711, 68.3, 68.3
34721, 68.3, 68.3
34731, 68.3, 68.3
34741, 68.3, 68.3
34751, 68.3, 68.3
34762, 68.3, 68.3
34772, 68.3, 68.3
34782, 68.3, 68.3
34792, 68.3, 68.3
34802, 68.2, 68.2
34813, 68.3, 68.3
34823, 68.3, 68.3
34833, 68.2, 68.2
34843, 68.3, 68.3
34854, 68.2, 68.3
34864, 68.3, 68.3
34874, 68.3, 68.3
34884, 68.3, 68.3
34895, 68.3, 68.3
34905, 68.3, 68.3
34915, 68.3, 68.2
34925, 68.3, 68.3
34935, 68.2, 68.2
34945, 68.2, 68.2
34955, 68.3, 68.2
34965, 68.2, 68.2
34975, 68.2, 68.3
34985, 68.2, 68.2
34996, 68.2, 68.2
35006, 68.2, 68.2
35016, 68.3, 68.3
35026, 68.3, 68.3
35036, 68.2, 68.2
35047, 68.3, 68.3
35057, 68.3, 68.2
35067, 68.3, 68.3
35077, 68.2, 68.2
35087, 68.3, 68.3
35097, 68.3, 68.3
35108, 68.2, 68.2
35118, 68.2, 68.2
35128, 68.2, 68.2
35138, 68.2, 68.2
35148, 68.2, 68.2
35159, 68.2, 68.2
35169, 68.2, 68.2
35179, 68.3, 68.3
35189, 68.2, 68.2
35199, 68.2, 68.2
35210, 68.2, 68.2
35220, 68.2, 68.2
35230, 68.2, 68.3
35240, 68.3, 68.3
35250, 68.3, 68.3
35260, 68.2, 68.2
35271, 68.2, 68.2
35281, 68.2, 68.2
35291, 68.3, 68.3
35301, 68.2, 68.2
35311, 68.2, 68.2
35322, 68.3, 68.3
35332, 68.2, 68.2
35342, 68.2, 68.2
35352, 68.3, 68.3
35363, 68.3, 68.3
35373, 68.2, 68.2
35383, 68.3, 68.3
35393, 68.2, 68.2
35403, 68.3, 68.3
35413, 68.3, 68.3
35424, 68.2, 68.2
35434, 68.2, 68.2
35444, 68.2, 68.2
35454, 68.3, 68.3
35464, 68.2, 68.2
35475, 68.2, 68.2
35485, 68.2, 68.2
35495, 68.2, 68.2
35505, 68.2, 68.2
35515, 68.2, 68.2
35526, 68.2, 68.2
35536, 68.2, 68.2
35546, 68.2, 68.2
35556, 68.2, 68.2
35566, 68.2, 68.2
35577, 68.2, 68.2
35587, 68.2, 68.2
35597, 68.2, 68.2
35607, 68.2, 68.2
35617, 68.2, 68.2
35628, 68.2, 68.2
35638, 68.2, 68.2
35648, 68.2, 68.2
35658, 68.2, 68.2
35669, 68.2, 68.2
35679, 68.2, 68.2
35689, 68.2, 68.2
35699, 68.2, 68.2
35709, 68.2, 68.2
35719, 68.2, 68.2
35730, 68.2, 68.2
35740, 68.2, 68.2
35750, 68.2, 68.2
35760, 68.2, 68.2
35770, 68.2, 68.2
35781, 68.2, 68.2
35791, 68.2, 68.2
35801, 68.2, 68.2
35811, 68.2, 68.2
35821, 68.2, 68.2
35832, 68.2, 68.2
35842, 68.2, 68.2
35852, 68.2, 68.2
35862, 68.2, 68.2
35872, 68.2, 68.2
35883, 68.2, 68.2
35893, 68.2, 68.2
35903, 68.2, 68.2
35913, 68.2, 68.2
35923, 68.2, 68.2
35934, 68.2, 68.2
35944, 68.2, 68.2
35954, 68.2, 68.2
35964, 68.2, 68.2
35974, 68.2, 68.2
35985, 68.2, 68.2
35995, 68.2, 68.2
36005, 68.2, 68.2
36015, 68.2, 68.2
36025, 68.2, 68.2
36035, 68.2, 68.2
36046, 68.2, 68.2
36056, 68.2, 68.2
36066, 68.2, 68.2
36076, 68.2, 68.2
36086, 68.2, 68.2
36096, 68.2, 68.2
36106, 68.2, 68.2
36117, 68.2, 68.2
36127, 68.2, 68.2
36137, 68.2, 68.2
36147, 68.2, 68.2
36158, 68.2, 68.2
36168, 68.2, 68.2
36178, 68.2, 68.2
36188, 68.2, 68.2
36198, 68.2, 68.2
36209, 68.2, 68.2
36219, 68.2, 68.2
36229, 68.2, 68.2
36239, 68.2, 68.2
36250, 68.2, 68.2
36260, 68.2, 68.2
36270, 68.2, 68.2
36280, 68.2, 68.2
36290, 68.2, 68.2
36300, 68.2, 68.2
36311, 68.2, 68.2
36321, 68.2, 68.2
36331, 68.2, 68.2
36341, 68.2, 68.2
36351, 68.2, 68.2
36362, 68.2, 68.2
36372, 68.2, 68.2
36382, 68.2, 68.2
36392, 68.2, 68.2
36402, 68.2, 68.2
36413, 68.2, 68.2
36423, 68.2, 68.2
36433, 68.2, 68.2
36443, 68.2, 68.2
36453, 68.2, 68.2
36463, 68.2, 68.2
36474, 68.2, 68.2
36484, 68.2, 68.2
36494, 68.2, 68.2
36504, 68.2, 68.2
36514, 68.2, 68.2
36525, 68.2, 68.2
36535, 68.2, 68.2
36545, 68.2, 68.2
36555, 68.2, 68.2
36566, 68.2, 68.2
36576, 68.2, 68.2
36586, 68.2, 68.2
36596, 68.2, 68.2
36606, 68.2, 68.2
36617, 68.2, 68.2
36627, 68.2, 68.2
36637, 68.2, 68.2
36647, 68.2, 68.2
36657, 68.2, 68.2
36668, 68.2, 68.2
36678, 68.2, 68.2
36688, 68.1, 68.1
36698, 68.2, 68.2
36708, 68.2, 68.2
36719, 68.2, 68.2
36729, 68.2, 68.2
36739, 68.2, 68.2
36749, 68.2, 68.2
36760, 68.2, 68.2
36770, 68.2, 68.2
36780, 68.2, 68.2
36790, 68.2, 68.2
36800, 68.2, 68.2
36811, 68.2, 68.2
36821, 68.2, 68.2
36831, 68.2, 68.2
36841, 68.2, 68.2
36851, 68.2, 68.2
36861, 68.2, 68.2
36872, 68.2, 68.2
36882, 68.2, 68.2
36892, 68.2, 68.2
36902, 68.2, 68.2
36913, 68.2, 68.2
36923, 68.2, 68.2
36933, 68.2, 68.2
36943, 68.2, 68.2
36953, 68.2, 68.2
36963, 68.2, 68.2
36974, 68.2, 68.2
36984, 68.2, 68.2
36994, 68.2, 68.2
37004, 68.2, 68.2
37015, 68.2, 68.2
37025, 68.1, 68.1
37035, 68.2, 68.2
37045, 68.2, 68.2
37055, 68.2, 68.2
37066, 68.2, 68.2
37076, 68.2, 68.2
37086, 68.1, 68.1
37096, 68.2, 68.2
37106, 68.2, 68.2
37116, 68.1, 68.1
37126, 68.2, 68.2
37137, 68.2, 68.2
37147, 68.2, 68.2
37157, 68.2, 68.2
37167, 68.2, 68.2
37177, 68.2, 68.2
37188, 68.1, 68.1
37198, 68.2, 68.2
37208, 68.2, 68.2
37218, 68.2, 68.2
37228, 68.1, 68.1
37238, 68.2, 68.1
37248, 68.2, 68.2
37259, 68.2, 68.2
37269, 68.2, 68.2
37279, 68.2, 68.2
37289, 68.2, 68.2
37300, 68.2, 68.2
37310, 68.2, 68.2
37320, 68.2, 68.2
37330, 68.1, 68.2
37340, 68.2, 68.2
37351, 68.1, 68.1
37361, 68.1, 68.1
37371, 68.1, 68.1
37381, 68.1, 68.1
37391, 68.1, 68.1
37401, 68.1, 68.1
37412, 68.1, 68.1
37422, 68.1, 68.1
37432, 68.1, 68.1
37442, 68.1, 68.1
37452, 68.1, 68.1
37463, 68.1, 68.1
37473, 68.1, 68.1
37483, 68.1, 68.1
37493, 68.1, 68.1
37503, 68.1, 68.1
37514, 68.1, 68.1
37524, 68.1, 68.1
37534, 68.1, 68.1
37544, 68.1, 68.1
37554, 68.1, 68.1
37565, 68.1, 68.1
37575, 68.1, 68.1
37585, 68.1, 68.1
37595, 68.1, 68.1
37606, 68.1, 68.1
37616, 68.1, 68.1
37626, 68.1, 68.1
37636, 68.1, 68.1
37646, 68.1, 68.1
37656, 68.1, 68.1
37666, 68.1, 68.1
37676, 68.1, 68.1
37686, 68.1, 68.1
37697, 68.1, 68.1
37707, 68.1, 68.1
37717, 68.1, 68.1
37727, 68.1, 68.1
37737, 68.1, 68.1
37748, 68.1, 68.1
37758, 68.1, 68.1
37768, 68.1, 68.1
37778, 68.1, 68.1
37788, 68.1, 68.1
37799, 68.1, 68.1
37809, 68.1, 68.1
37819, 68.1, 68.1
37829, 68.1, 68.1
37839, 68.1, 68.1
37849, 68.1, 68.1
37860, 68.1, 68.1
37870, 68.1, 68.1
37880, 68.1, 68.1
37890, 68.1, 68.1
37900, 68.1, 68.1
37911, 68.1, 68.1
37921, 68.1, 68.1
37931, 68.1, 68.1
37941, 68.1, 68.1
37951, 68.1, 68.1
37962, 68.1, 68.1
37972, 68.1, 68.1
37982, 68.1, 68.1
37992, 68.1, 68.1
38002, 68.1, 68.1
38013, 68.1, 68.1
38023, 68.1, 68.1
38033, 68.1, 68.1
38043, 68.1, 68.1
38053, 68.1, 68.1
38064, 68.1, 68.1
38074, 68.1, 68.1
38084, 68.1, 68.1
38094, 68.1, 68.1
38104, 68.1, 68.1
38115, 68.1, 68.1
38125, 68.1, 68.1
38135, 68.1, 68.1
38145, 68.1, 68.1
38156, 68.1, 68.1
38166, 68.1, 68.1
38176, 68.1, 68.1
38186, 68.1, 68.1
38196, 68.1, 68.1
38207, 68.1, 68.1
38217, 68.1, 68.1
38227, 68.1, 68.1
38237, 68.1, 68.1
38247, 68.1, 68.1
38257, 68.1, 68.1
38268, 68.1, 68.1
38278, 68.1, 68.1
38288, 68.1, 68.1
38298, 68.1, 68.1
38309, 68.1, 68.1
38319, 68.1, 68.1
38329, 68.1, 68.1
38339, 68.0, 68.0
38349, 68.1, 68.1
38360, 68.1, 68.1
38370, 68.1, 68.1
38380, 68.1, 68.1
38390, 68.1, 68.1
38400, 68.1, 68.1
38411, 68.1, 68.1
38421, 68.1, 68.1
38431, 68.1, 68.1
38441, 68.1, 68.1
38451, 68.1, 68.1
38462, 68.1, 68.1
38472, 68.1, 68.1
38482, 68.1, 68.1
38492, 68.1, 68.1
38502, 68.1, 68.1
38513, 68.1, 68.1
38523, 68.1, 68.1
38533, 68.1, 68.1
38543, 68.1, 68.1
38553, 68.1, 68.1
38564, 68.1, 68.1
38574, 68.1, 68.1
38584, 68.1, 68.1
38594, 68.1, 68.1
38604, 68.1, 68.1
38615, 68.1, 68.1
38625, 68.1, 68.1
38635, 68.1, 68.1
38645, 68.1, 68.1
38655, 68.1, 68.1
38665, 68.1, 68.1
38676, 68.1, 68.1
38686, 68.1, 68.1
38696, 68.1, 68.1
38706, 68.1, 68.1
38716, 68.1, 68.1
38726, 68.1, 68.1
38737, 68.1, 68.1
38747, 68.1, 68.1
38757, 68.1, 68.1
38767, 68.1, 68.1
38777, 68.1, 68.1
38787, 68.1, 68.1
38797, 68.1, 68.1
38808, 68.1, 68.1
38818, 68.1, 68.0
38828, 68.0, 68.0
38838, 68.1, 68.1
38848, 68.1, 68.1
38858, 68.1, 68.1
38869, 68.0, 68.0
38879, 68.0, 68.0
38889, 68.1, 68.1
38899, 68.0, 68.0
38909, 68.0, 68.0
38920, 68.0, 68.0
38930, 68.0, 68.0
38940, 68.0, 68.0
38950, 68.0, 68.1
38960, 68.1, 68.1
38971, 68.1, 68.0
38981, 68.0, 68.0
38991, 68.1, 68.1
39001, 68.1, 68.1
39011, 68.1, 68.1
39022, 68.0, 68.0
39032, 68.1, 68.1
39042, 68.0, 68.0
39052, 68.0, 68.0
39062, 68.0, 68.1
39072, 68.1, 68.1
39083, 68.0, 68.1
39093, 68.1, 68.1
39103, 68.1, 68.1
39113, 68.0, 68.0
39123, 68.1, 68.1
39134, 68.1, 68.0
39144, 68.0, 68.0
39154, 68.0, 68.0
39164, 68.0, 68.0
39174, 68.0, 68.0
39185, 68.0, 68.0
39195, 68.0, 68.0
39205, 68.0, 68.0
39215, 68.1, 68.1
39226, 68.0, 68.0
39236, 68.1, 68.0
39246, 68.0, 68.0
39256, 68.0, 68.1
39267, 68.0, 68.0
39277, 68.0, 68.0
39287, 68.0, 68.0
39297, 68.0, 68.0
39307, 68.0, 68.0
39317, 68.0, 68.0
39327, 68.0, 68.0
39338, 68.0, 68.0
39348, 68.0, 68.0
39358, 68.0, 68.0
39368, 68.0, 68.0
39379, 68.0, 68.1
39389, 68.0, 68.0
39399, 68.0, 68.0
39409, 68.0, 68.0
39419, 68.0, 68.0
39430, 68.0, 68.0
39440, 68.0, 68.0
39450, 68.0, 68.0
39460, 68.0, 68.0
39470, 68.0, 68.0
39481, 68.0, 68.0
39491, 68.0, 68.0
39501, 68.0, 68.0
39511, 68.0, 68.0
39521, 68.0, 68.0
39532, 68.0, 68.0
39542, 68.0, 68.0
39552, 68.0, 68.0
39562, 68.0, 68.0
39572, 68.0, 68.0
39582, 68.0, 68.0
39593, 68.0, 68.0
39603, 68.0, 68.0
39613, 68.0, 68.0
39623, 68.0, 68.0
39634, 68.0, 68.0
39644, 68.0, 68.0
39654, 68.0, 68.0
39664, 68.0, 68.0
39675, 68.0, 68.0
39685, 68.0, 68.0
39695, 68.0, 68.0
39705, 68.0, 68.0
39715, 68.0, 68.0
39725, 68.0, 68.0
39736, 68.0, 68.0
39746, 68.0, 68.0
39756, 68.0, 68.0
39766, 68.0, 68.0
39776, 68.0, 68.0
39787, 68.0, 68.0
39797, 68.0, 68.0
39807, 68.0, 68.0
39817, 68.0, 68.0
39827, 68.0, 68.0
39838, 68.0, 68.0
39848, 68.0, 68.0
39858, 68.0, 68.0
39868, 68.0, 68.0
39879, 68.0, 68.0
39889, 68.0, 68.0
39899, 68.0, 68.0
39909, 68.0, 68.0
39919, 68.0, 68.0
39930, 68.0, 68.0
39940, 68.0, 68.0
39950, 68.0, 68.0
39960, 68.0, 68.0
39970, 68.0, 68.0
39981, 68.0, 68.0
39991, 68.0, 68.0
40001, 68.0, 68.0
40011, 68.0, 68.0
40021, 68.0, 68.0
40032, 68.0, 68.0
40042, 68.0, 68.0
40052, 68.0, 68.0
40062, 68.0, 68.0
40072, 68.0, 68.0
40083, 68.0, 68.0
40093, 68.0, 68.0
40103, 68.0, 68.0
40113, 68.0, 68.0
40123, 68.0, 68.0
40133, 68.0, 68.0
40144, 68.0, 68.0
40154, 68.0, 68.0
40164, 68.0, 68.0
40174, 68.0, 68.0
40184, 68.0, 68.0
40195, 68.0, 68.0
40205, 68.0, 68.0
40215, 68.0, 68.0
40225, 68.0, 68.0
40235, 68.0, 68.0
40246, 68.0, 68.0
40256, 68.0, 68.0
40266, 68.0, 68.0
40276, 68.0, 68.0
40286, 68.0, 68.0
40297, 68.0, 68.0
40307, 68.0, 68.0
40317, 68.0, 68.0
40327, 68.0, 68.0
40337, 68.0, 68.0
40347, 68.0, 68.0
40357, 68.0, 68.0
40368, 68.0, 68.0
40378, 68.0, 68.0
40388, 68.0, 68.0
40398, 68.0, 68.0
40408, 68.0, 68.0
40419, 68.0, 68.0
40429, 68.0, 68.0
40439, 68.0, 68.0
40449, 68.0, 68.0
40459, 68.0, 68.0
40470, 68.0, 68.0
40480, 68.0, 68.0
40490, 68.0, 68.0
40500, 68.0, 68.0
40511, 68.0, 68.0
40521, 68.0, 68.0
40531, 68.0, 68.0
40541, 68.0, 68.0
40551, 68.0, 68.0
40562, 68.0, 68.0
40572, 68.0, 68.0
40582, 68.0, 68.0
40592, 68.0, 68.0
40602, 68.0, 68.0
40613, 68.0, 68.0
40623, 68.0, 68.0
40633, 68.0, 68.0
40643, 68.0, 68.0
40654, 68.0, 68.0
40664, 68.0, 68.0
40674, 68.0, 68.0
40684, 68.0, 68.0
40694, 68.0, 68.0
40704, 68.0, 68.0
40714, 68.0, 68.0
40725, 68.0, 68.0
40735, 68.0, 68.0
40745, 67.9, 67.9
40755, 68.0, 68.0
40765, 67.9, 67.9
40776, 67.9, 67.9
40786, 68.0, 68.0
40796, 68.0, 68.0
40806, 68.0, 68.0
40816, 68.0, 68.0
40826, 68.0, 68.0
40837, 68.0, 68.0
40847, 68.0, 68.0
40857, 68.0, 68.0
40867, 68.0, 67.9
40877, 68.0, 68.0
40887, 68.0, 68.0
40898, 68.0, 68.0
40908, 68.0, 68.0
40918, 68.0, 68.0
40928, 68.0, 68.0
40938, 68.0, 68.0
40949, 68.0, 68.0
40959, 68.0, 68.0
40969, 68.0, 67.9
40979, 68.0, 68.0
40990, 67.9, 67.9
41000, 68.0, 68.0
41010, 68.0, 68.0
41020, 68.0, 68.0
41030, 68.0, 68.0
41040, 68.0, 68.0
41051, 68.0, 68.0
41061, 67.9, 67.9
41071, 68.0, 68.0
41082, 68.0, 68.0
41092, 67.9, 68.0
41102, 68.0, 68.0
41112, 67.9, 68.0
41122, 68.0, 68.0
41132, 67.9, 67.9
41142, 67.9, 67.9
41152, 67.9, 67.9
41163, 67.9, 67.9
41173, 67.9, 67.9
41183, 67.9, 67.9
41193, 67.9, 67.9
41204, 67.9, 67.9
41214, 67.9, 67.9
41224, 67.9, 67.9
41234, 67.9, 67.9
41244, 67.9, 67.9
41255, 67.9, 67.9
41265, 67.9, 67.9
41275, 67.9, 67.9
41285, 67.9, 67.9
41295, 67.9, 67.9
41306, 67.9, 67.9
41316, 67.9, 67.9
41326, 67.9, 67.9
41336, 67.9, 67.9
41346, 68.0, 67.9
41357, 67.9, 67.9
41367, 67.9, 67.9
41377, 67.9, 67.9
41387, 67.9, 67.9
41397, 67.9, 67.9
41408, 67.9, 67.9
41418, 67.9, 67.9
41428, 67.9, 67.9
41438, 67.9, 67.9
41448, 67.9, 67.9
41459, 67.9, 67.9
41469, 67.9, 67.9
41479, 67.9, 67.9
41489, 67.9, 67.9
41499, 67.9, 67.9
41510, 67.9, 67.9
41520, 67.9, 67.9
41530, 67.9, 67.9
41540, 67.9, 67.9
41550, 67.9, 67.9
41561, 67.9, 67.9
41571, 67.9, 67.9
41581, 67.9, 67.9
41591, 67.9, 67.9
41602, 67.9, 67.9
41612, 67.9, 67.9
41622, 67.9, 67.9
41632, 67.9, 67.9
41642, 67.9, 67.9
41653, 67.9, 67.9
41663, 67.9, 67.9
41673, 67.9, 67.9
41683, 67.9, 67.9
41693, 67.9, 67.9
41704, 67.9, 67.9
41714, 67.9, 67.9
41724, 67.9, 67.9
41734, 67.9, 67.9
41744, 67.9, 67.9
41754, 67.9, 67.9
41765, 67.9, 67.9
41775, 67.9, 67.9
41785, 67.9, 67.9
41795, 67.9, 67.9
41805, 67.9, 67.9
41816, 67.9, 67.9
41826, 67.9, 67.9
41836, 67.9, 67.9
41846, 67.9, 67.9
41856, 67.9, 67.9
41866, 67.9, 67.9
41877, 67.9, 67.9
41887, 67.9, 67.9
41897, 67.9, 67.9
41907, 67.9, 67.9
41918, 67.9, 67.9
41928, 67.9, 67.9
41938, 67.9, 67.9
41948, 67.9, 67.9
41958, 67.9, 67.9
41969, 67.9, 67.9
41979, 67.9, 67.9
41989, 67.9, 67.9
41999, 67.9, 67.9
42010, 67.9, 67.9
42020, 67.9, 67.9
42030, 67.9, 67.9
42040, 67.9, 67.9
42050, 67.9, 67.9
42060, 67.9, 67.9
42071, 67.9, 67.9
42081, 67.9, 67.9
42091, 67.9, 67.9
42101, 67.9, 67.9
42112, 67.9, 67.9
42122, 67.9, 67.9
42132, 67.9, 67.9
42142, 67.9, 67.9
42153, 67.9, 67.9
42163, 67.9, 67.9
42173, 67.9, 67.9
42183, 67.9, 67.9
42193, 67.9, 67.9
42203, 67.9, 67.9
42213, 67.9, 67.9
42224, 67.9, 67.9
42234, 67.9, 67.9
42244, 67.9, 67.9
42254, 67.9, 67.9
42264, 67.9, 67.9
42275, 67.9, 67.9
42285, 67.9, 67.9
42295, 67.9, 67.9
42305, 67.9, 67.9
42315, 67.9, 67.9
42325, 67.9, 67.9
42336, 67.9, 67.9
42346, 67.9, 67.9
42356, 67.8, 67.8
42366, 67.9, 67.9
42376, 67.9, 67.9
42387, 67.9, 67.9
42397, 67.9, 67.9
42407, 67.9, 67.9
42417, 67.9, 67.9
42427, 67.9, 67.9
42438, 67.9, 67.9
42448, 67.9, 67.9
42458, 67.9, 67.9
42468, 67.9, 67.9
42478, 67.9, 67.9
42489, 67.9, 67.9
42499, 67.9, 67.9
42509, 67.9, 67.9
42519, 67.9, 67.9
42529, 67.9, 67.9
42540, 67.8, 67.9
42550, 67.9, 67.9
42560, 67.8, 67.8
42570, 67.9, 67.9
42581, 67.9, 67.9
42591, 67.9, 67.9
42601, 67.9, 67.9
42611, 67.9, 67.9
42621, 67.9, 67.9
42632, 67.9, 67.9
42642, 67.9, 67.9
42652, 67.9, 67.9
42662, 67.9, 67.9
42672, 67.9, 67.9
42683, 67.9, 67.9
42693, 67.9, 67.8
42703, 67.8, 67.8
42713, 67.9, 67.9
42724, 67.9, 67.9
42734, 67.8, 67.8
42744, 67.8, 67.8
42754, 67.9, 67.9
42764, 67.9, 67.9
42775, 67.9, 67.9
42785, 67.8, 67.8
42795, 67.8, 67.9
42805, 67.9, 67.9
42815, 67.8, 67.8
42825, 67.9, 67.9
42836, 67.8, 67.8
42846, 67.9, 67.9
42856, 67.8, 67.8
42866, 67.8, 67.8
42876, 67.8, 67.8
42886, 67.8, 67.8
42897, 67.8, 67.8
42907, 67.9, 67.8
42917, 67.8, 67.8
42927, 67.8, 67.9
42938, 67.9, 67.9
42948, 67.9, 67.9
42958, 67.8, 67.9
42968, 67.9, 67.9
42978, 67.8, 67.8
42989, 67.8, 67.8
42999, 67.8, 67.8
43009, 67.8, 67.8
43019, 67.8, 67.8
43030, 67.8, 67.8
43040, 67.8, 67.8
43050, 67.8, 67.8
43060, 67.9, 67.9
43070, 67.9, 67.9
43080, 67.9, 67.9
43090, 67.8, 67.8
43101, 67.8, 67.8
43111, 67.8, 67.8
43121, 67.8, 67.8
43131, 67.8, 67.8
43141, 67.8, 67.8
43151, 67.8, 67.8
43162, 67.8, 67.8
43172, 67.8, 67.8
43182, 67.8, 67.8
43192, 67.8, 67.8
43203, 67.8, 67.8
43213, 67.8, 67.8
43223, 67.8, 67.8
43233, 67.8, 67.8
43243, 67.8, 67.8
43253, 67.8, 67.8
43264, 67.8, 67.8
43274, 67.8, 67.8
43284, 67.8, 67.8
43294, 67.8, 67.8
43305, 67.8, 67.8
43315, 67.8, 67.8
43325, 67.8, 67.8
43335, 67.8, 67.8
43345, 67.8, 67.8
43356, 67.8, 67.8
43366, 67.8, 67.8
43376, 67.8, 67.8
43386, 67.8, 67.8
43397, 67.8, 67.8
43407, 67.8, 67.8
43417, 67.8, 67.8
43427, 67.8, 67.8
43437, 67.8, 67.8
43448, 67.8, 67.8
43458, 67.8, 67.8
43468, 67.8, 67.8
43478, 67.8, 67.8
43488, 67.8, 67.8
43499, 67.8, 67.8
43509, 67.8, 67.8
43519, 67.8, 67.8
43529, 67.8, 67.8
43539, 67.8, 67.8
43550, 67.8, 67.8
43560, 67.8, 67.8
43570, 67.8, 67.8
43580, 67.8, 67.8
43591, 67.8, 67.8
43601, 67.8, 67.8
43611, 67.8, 67.8
43621, 67.8, 67.8
43631, 67.8, 67.8
43642, 67.8, 67.8
43652, 67.8, 67.8
43662, 67.8, 67.8
43672, 67.8, 67.8
43682, 67.8, 67.8
43692, 67.8, 67.8
43703, 67.8, 67.8
43713, 67.8, 67.8
43723, 67.8, 67.8
43733, 67.8, 67.8
43743, 67.8, 67.8
43753, 67.8, 67.8
43764, 67.8, 67.8
43774, 67.8, 67.8
43784, 67.8, 67.8
43794, 67.8, 67.8
43804, 67.8, 67.8
43815, 67.8, 67.8
43825, 67.8, 67.8
43835, 67.8, 67.8
43845, 67.8, 67.8
43856, 67.8, 67.8
43866, 67.8, 67.8
43876, 67.8, 67.8
43886, 67.8, 67.8
